timestamp,vol_portfolio
2010-11-09 00:00:00+00:00,0.002937512
2010-11-10 00:00:00+00:00,0.003002061
2010-11-11 00:00:00+00:00,0.002898521
2010-11-12 00:00:00+00:00,0.002680137
2010-11-14 00:00:00+00:00,0.002572496
2010-11-15 00:00:00+00:00,0.002496159
2010-11-16 00:00:00+00:00,0.002888881
2010-11-17 00:00:00+00:00,0.002885163
2010-11-18 00:00:00+00:00,0.002863127
2010-11-19 00:00:00+00:00,0.002858029
2010-11-21 00:00:00+00:00,0.002690219
2010-11-22 00:00:00+00:00,0.002794699
2010-11-23 00:00:00+00:00,0.002713367
2010-11-24 00:00:00+00:00,0.003009027
2010-11-25 00:00:00+00:00,0.003090132
2010-11-26 00:00:00+00:00,0.003128363
2010-11-28 00:00:00+00:00,0.003113847
2010-11-29 00:00:00+00:00,0.003003873
2010-11-30 00:00:00+00:00,0.002949695
2010-12-01 00:00:00+00:00,0.00295451
2010-12-02 00:00:00+00:00,0.003016181
2010-12-03 00:00:00+00:00,0.002994529
2010-12-05 00:00:00+00:00,0.002934089
2010-12-06 00:00:00+00:00,0.002944101
2010-12-07 00:00:00+00:00,0.002679299
2010-12-08 00:00:00+00:00,0.002852437
2010-12-09 00:00:00+00:00,0.002849479
2010-12-10 00:00:00+00:00,0.002356754
2010-12-12 00:00:00+00:00,0.002360783
2010-12-13 00:00:00+00:00,0.002363322
2010-12-14 00:00:00+00:00,0.002336214
2010-12-15 00:00:00+00:00,0.002318717
2010-12-16 00:00:00+00:00,0.002249204
2010-12-17 00:00:00+00:00,0.002358794
2010-12-19 00:00:00+00:00,0.002007272
2010-12-20 00:00:00+00:00,0.001890416
2010-12-21 00:00:00+00:00,0.001701493
2010-12-22 00:00:00+00:00,0.001701602
2010-12-23 00:00:00+00:00,0.001770877
2010-12-24 00:00:00+00:00,0.001794702
2010-12-26 00:00:00+00:00,0.001817084
2010-12-27 00:00:00+00:00,0.00174466
2010-12-28 00:00:00+00:00,0.001750962
2010-12-29 00:00:00+00:00,0.001834809
2010-12-30 00:00:00+00:00,0.00189601
2010-12-31 00:00:00+00:00,0.001892213
2011-01-02 00:00:00+00:00,0.001613246
2011-01-03 00:00:00+00:00,0.001611359
2011-01-04 00:00:00+00:00,0.001558807
2011-01-05 00:00:00+00:00,0.00159692
2011-01-06 00:00:00+00:00,0.001601617
2011-01-07 00:00:00+00:00,0.001577715
2011-01-09 00:00:00+00:00,0.00157599
2011-01-10 00:00:00+00:00,0.001702744
2011-01-11 00:00:00+00:00,0.001618574
2011-01-12 00:00:00+00:00,0.001765743
2011-01-13 00:00:00+00:00,0.0021923
2011-01-14 00:00:00+00:00,0.002142958
2011-01-16 00:00:00+00:00,0.00212258
2011-01-17 00:00:00+00:00,0.002075325
2011-01-18 00:00:00+00:00,0.002060735
2011-01-19 00:00:00+00:00,0.002058986
2011-01-20 00:00:00+00:00,0.002067451
2011-01-21 00:00:00+00:00,0.002042539
2011-01-23 00:00:00+00:00,0.002005793
2011-01-24 00:00:00+00:00,0.001996751
2011-01-25 00:00:00+00:00,0.00225291
2011-01-26 00:00:00+00:00,0.002218858
2011-01-27 00:00:00+00:00,0.002224109
2011-01-28 00:00:00+00:00,0.002212147
2011-01-30 00:00:00+00:00,0.002173611
2011-01-31 00:00:00+00:00,0.002196018
2011-02-01 00:00:00+00:00,0.002176769
2011-02-02 00:00:00+00:00,0.002350808
2011-02-03 00:00:00+00:00,0.002284488
2011-02-04 00:00:00+00:00,0.002301041
2011-02-06 00:00:00+00:00,0.002196413
2011-02-07 00:00:00+00:00,0.001764894
2011-02-08 00:00:00+00:00,0.002132765
2011-02-09 00:00:00+00:00,0.002135747
2011-02-10 00:00:00+00:00,0.002196681
2011-02-11 00:00:00+00:00,0.002202995
2011-02-13 00:00:00+00:00,0.002220156
2011-02-14 00:00:00+00:00,0.002226504
2011-02-15 00:00:00+00:00,0.002320673
2011-02-16 00:00:00+00:00,0.002314338
2011-02-17 00:00:00+00:00,0.002368196
2011-02-18 00:00:00+00:00,0.002038745
2011-02-20 00:00:00+00:00,0.002066081
2011-02-21 00:00:00+00:00,0.002055337
2011-02-22 00:00:00+00:00,0.002027385
2011-02-23 00:00:00+00:00,0.001998744
2011-02-24 00:00:00+00:00,0.002002364
2011-02-25 00:00:00+00:00,0.001977851
2011-02-27 00:00:00+00:00,0.001906752
2011-02-28 00:00:00+00:00,0.002043694
2011-03-01 00:00:00+00:00,0.002033405
2011-03-02 00:00:00+00:00,0.002060103
2011-03-03 00:00:00+00:00,0.0021702
2011-03-04 00:00:00+00:00,0.001659969
2011-03-06 00:00:00+00:00,0.001668825
2011-03-07 00:00:00+00:00,0.001744194
2011-03-08 00:00:00+00:00,0.001804418
2011-03-09 00:00:00+00:00,0.001933311
2011-03-10 00:00:00+00:00,0.002148584
2011-03-11 00:00:00+00:00,0.002194679
2011-03-13 00:00:00+00:00,0.002267394
2011-03-14 00:00:00+00:00,0.002247371
2011-03-15 00:00:00+00:00,0.002589888
2011-03-16 00:00:00+00:00,0.002699846
2011-03-17 00:00:00+00:00,0.002938646
2011-03-18 00:00:00+00:00,0.002948364
2011-03-20 00:00:00+00:00,0.002922139
2011-03-21 00:00:00+00:00,0.002991307
2011-03-22 00:00:00+00:00,0.002975868
2011-03-23 00:00:00+00:00,0.003007577
2011-03-24 00:00:00+00:00,0.002900527
2011-03-25 00:00:00+00:00,0.002920675
2011-03-27 00:00:00+00:00,0.002835261
2011-03-28 00:00:00+00:00,0.002838997
2011-03-29 00:00:00+00:00,0.002830298
2011-03-30 00:00:00+00:00,0.002885859
2011-03-31 00:00:00+00:00,0.002869831
2011-04-01 00:00:00+00:00,0.002888182
2011-04-03 00:00:00+00:00,0.002740919
2011-04-04 00:00:00+00:00,0.00264975
2011-04-05 00:00:00+00:00,0.002563378
2011-04-06 00:00:00+00:00,0.002518008
2011-04-07 00:00:00+00:00,0.002457433
2011-04-08 00:00:00+00:00,0.00205098
2011-04-10 00:00:00+00:00,0.001830219
2011-04-11 00:00:00+00:00,0.001572723
2011-04-12 00:00:00+00:00,0.001656365
2011-04-13 00:00:00+00:00,0.001655741
2011-04-14 00:00:00+00:00,0.001538379
2011-04-15 00:00:00+00:00,0.001578843
2011-04-17 00:00:00+00:00,0.001506362
2011-04-18 00:00:00+00:00,0.001400425
2011-04-19 00:00:00+00:00,0.001277433
2011-04-20 00:00:00+00:00,0.001347777
2011-04-21 00:00:00+00:00,0.001319446
2011-04-22 00:00:00+00:00,0.001350845
2011-04-24 00:00:00+00:00,0.001351268
2011-04-25 00:00:00+00:00,0.001396418
2011-04-26 00:00:00+00:00,0.001356144
2011-04-27 00:00:00+00:00,0.001648734
2011-04-28 00:00:00+00:00,0.001620706
2011-04-29 00:00:00+00:00,0.001686588
2011-05-01 00:00:00+00:00,0.001674039
2011-05-02 00:00:00+00:00,0.001751989
2011-05-03 00:00:00+00:00,0.001847533
2011-05-04 00:00:00+00:00,0.002001069
2011-05-05 00:00:00+00:00,0.002133858
2011-05-06 00:00:00+00:00,0.002130252
2011-05-08 00:00:00+00:00,0.002144255
2011-05-09 00:00:00+00:00,0.002144716
2011-05-10 00:00:00+00:00,0.002130562
2011-05-11 00:00:00+00:00,0.002131512
2011-05-12 00:00:00+00:00,0.002342329
2011-05-13 00:00:00+00:00,0.00243329
2011-05-15 00:00:00+00:00,0.00235612
2011-05-16 00:00:00+00:00,0.002416049
2011-05-17 00:00:00+00:00,0.002477972
2011-05-18 00:00:00+00:00,0.002435599
2011-05-19 00:00:00+00:00,0.002433726
2011-05-20 00:00:00+00:00,0.00243266
2011-05-22 00:00:00+00:00,0.002189324
2011-05-23 00:00:00+00:00,0.002456999
2011-05-24 00:00:00+00:00,0.002418311
2011-05-25 00:00:00+00:00,0.002495233
2011-05-26 00:00:00+00:00,0.002487547
2011-05-27 00:00:00+00:00,0.00251431
2011-05-29 00:00:00+00:00,0.002424886
2011-05-30 00:00:00+00:00,0.002298513
2011-05-31 00:00:00+00:00,0.002242842
2011-06-01 00:00:00+00:00,0.002217695
2011-06-02 00:00:00+00:00,0.002201425
2011-06-03 00:00:00+00:00,0.002181469
2011-06-05 00:00:00+00:00,0.0021897
2011-06-06 00:00:00+00:00,0.002035832
2011-06-07 00:00:00+00:00,0.001922424
2011-06-08 00:00:00+00:00,0.002076254
2011-06-09 00:00:00+00:00,0.002023896
2011-06-10 00:00:00+00:00,0.001948846
2011-06-12 00:00:00+00:00,0.001976403
2011-06-13 00:00:00+00:00,0.002297753
2011-06-14 00:00:00+00:00,0.002320024
2011-06-15 00:00:00+00:00,0.002321807
2011-06-16 00:00:00+00:00,0.002015385
2011-06-17 00:00:00+00:00,0.002080928
2011-06-19 00:00:00+00:00,0.001999046
2011-06-20 00:00:00+00:00,0.002018024
2011-06-21 00:00:00+00:00,0.001966081
2011-06-22 00:00:00+00:00,0.002049205
2011-06-23 00:00:00+00:00,0.002028946
2011-06-24 00:00:00+00:00,0.002025375
2011-06-26 00:00:00+00:00,0.00209686
2011-06-27 00:00:00+00:00,0.002100912
2011-06-28 00:00:00+00:00,0.002125634
2011-06-29 00:00:00+00:00,0.002115756
2011-06-30 00:00:00+00:00,0.002104028
2011-07-01 00:00:00+00:00,0.002122927
2011-07-03 00:00:00+00:00,0.001962993
2011-07-04 00:00:00+00:00,0.002025215
2011-07-05 00:00:00+00:00,0.002175937
2011-07-06 00:00:00+00:00,0.002161342
2011-07-07 00:00:00+00:00,0.001844238
2011-07-08 00:00:00+00:00,0.001819596
2011-07-10 00:00:00+00:00,0.001815509
2011-07-11 00:00:00+00:00,0.0017891
2011-07-12 00:00:00+00:00,0.001678606
2011-07-13 00:00:00+00:00,0.001694664
2011-07-14 00:00:00+00:00,0.001668299
2011-07-15 00:00:00+00:00,0.001678768
2011-07-17 00:00:00+00:00,0.001523836
2011-07-18 00:00:00+00:00,0.001720316
2011-07-19 00:00:00+00:00,0.001687542
2011-07-20 00:00:00+00:00,0.001630858
2011-07-21 00:00:00+00:00,0.001630481
2011-07-22 00:00:00+00:00,0.001622412
2011-07-24 00:00:00+00:00,0.001624126
2011-07-25 00:00:00+00:00,0.001713334
2011-07-26 00:00:00+00:00,0.001695629
2011-07-27 00:00:00+00:00,0.001696463
2011-07-28 00:00:00+00:00,0.001579342
2011-07-29 00:00:00+00:00,0.001403937
2011-07-31 00:00:00+00:00,0.001413637
2011-08-01 00:00:00+00:00,0.001515432
2011-08-02 00:00:00+00:00,0.0015756
2011-08-03 00:00:00+00:00,0.001709942
2011-08-04 00:00:00+00:00,0.0023539
2011-08-05 00:00:00+00:00,0.003080562
2011-08-07 00:00:00+00:00,0.003102034
2011-08-08 00:00:00+00:00,0.003127307
2011-08-09 00:00:00+00:00,0.003457347
2011-08-10 00:00:00+00:00,0.003467324
2011-08-11 00:00:00+00:00,0.004216751
2011-08-12 00:00:00+00:00,0.00446714
2011-08-14 00:00:00+00:00,0.004522686
2011-08-15 00:00:00+00:00,0.004644645
2011-08-16 00:00:00+00:00,0.004675162
2011-08-17 00:00:00+00:00,0.004739998
2011-08-18 00:00:00+00:00,0.004691264
2011-08-19 00:00:00+00:00,0.004763263
2011-08-21 00:00:00+00:00,0.004754135
2011-08-22 00:00:00+00:00,0.00476179
2011-08-23 00:00:00+00:00,0.004766908
2011-08-24 00:00:00+00:00,0.004758764
2011-08-25 00:00:00+00:00,0.004711011
2011-08-26 00:00:00+00:00,0.004779782
2011-08-28 00:00:00+00:00,0.004766133
2011-08-29 00:00:00+00:00,0.004328969
2011-08-30 00:00:00+00:00,0.004011992
2011-08-31 00:00:00+00:00,0.004177514
2011-09-01 00:00:00+00:00,0.004427289
2011-09-02 00:00:00+00:00,0.004078736
2011-09-04 00:00:00+00:00,0.00408445
2011-09-05 00:00:00+00:00,0.003416817
2011-09-06 00:00:00+00:00,0.00551179
2011-09-07 00:00:00+00:00,0.005485242
2011-09-08 00:00:00+00:00,0.00537675
2011-09-09 00:00:00+00:00,0.005365138
2011-09-11 00:00:00+00:00,0.005277966
2011-09-12 00:00:00+00:00,0.005276445
2011-09-13 00:00:00+00:00,0.005166243
2011-09-14 00:00:00+00:00,0.005153668
2011-09-15 00:00:00+00:00,0.005194471
2011-09-16 00:00:00+00:00,0.00520157
2011-09-18 00:00:00+00:00,0.005207811
2011-09-19 00:00:00+00:00,0.005237924
2011-09-20 00:00:00+00:00,0.005151461
2011-09-21 00:00:00+00:00,0.005241789
2011-09-22 00:00:00+00:00,0.005531579
2011-09-23 00:00:00+00:00,0.005691749
2011-09-25 00:00:00+00:00,0.00552397
2011-09-26 00:00:00+00:00,0.005277751
2011-09-27 00:00:00+00:00,0.005386995
2011-09-28 00:00:00+00:00,0.005416202
2011-09-29 00:00:00+00:00,0.005440523
2011-09-30 00:00:00+00:00,0.003341952
2011-10-02 00:00:00+00:00,0.00335991
2011-10-03 00:00:00+00:00,0.003517227
2011-10-04 00:00:00+00:00,0.003514039
2011-10-05 00:00:00+00:00,0.003565816
2011-10-06 00:00:00+00:00,0.003592098
2011-10-07 00:00:00+00:00,0.003638424
2011-10-09 00:00:00+00:00,0.003647632
2011-10-10 00:00:00+00:00,0.003872705
2011-10-11 00:00:00+00:00,0.003875252
2011-10-12 00:00:00+00:00,0.004247836
2011-10-13 00:00:00+00:00,0.004133045
2011-10-14 00:00:00+00:00,0.004297122
2011-10-16 00:00:00+00:00,0.004080528
2011-10-17 00:00:00+00:00,0.003587965
2011-10-18 00:00:00+00:00,0.003507403
2011-10-19 00:00:00+00:00,0.003515662
2011-10-20 00:00:00+00:00,0.003556378
2011-10-21 00:00:00+00:00,0.003602166
2011-10-23 00:00:00+00:00,0.003357882
2011-10-24 00:00:00+00:00,0.003358359
2011-10-25 00:00:00+00:00,0.003320528
2011-10-26 00:00:00+00:00,0.003320442
2011-10-27 00:00:00+00:00,0.003000266
2011-10-28 00:00:00+00:00,0.002900225
2011-10-30 00:00:00+00:00,0.002957968
2011-10-31 00:00:00+00:00,0.003257927
2011-11-01 00:00:00+00:00,0.00390094
2011-11-02 00:00:00+00:00,0.003898236
2011-11-03 00:00:00+00:00,0.003831944
2011-11-04 00:00:00+00:00,0.003930118
2011-11-06 00:00:00+00:00,0.003697711
2011-11-07 00:00:00+00:00,0.003740297
2011-11-08 00:00:00+00:00,0.003587851
2011-11-09 00:00:00+00:00,0.003808301
2011-11-10 00:00:00+00:00,0.003671711
2011-11-11 00:00:00+00:00,0.003660232
2011-11-13 00:00:00+00:00,0.003657351
2011-11-14 00:00:00+00:00,0.003698241
2011-11-15 00:00:00+00:00,0.003609611
2011-11-16 00:00:00+00:00,0.003641375
2011-11-17 00:00:00+00:00,0.003557977
2011-11-18 00:00:00+00:00,0.003609146
2011-11-20 00:00:00+00:00,0.003608366
2011-11-21 00:00:00+00:00,0.003557232
2011-11-22 00:00:00+00:00,0.003576371
2011-11-23 00:00:00+00:00,0.003597297
2011-11-24 00:00:00+00:00,0.003031
2011-11-25 00:00:00+00:00,0.002631826
2011-11-27 00:00:00+00:00,0.002584712
2011-11-28 00:00:00+00:00,0.002627896
2011-11-29 00:00:00+00:00,0.002608345
2011-11-30 00:00:00+00:00,0.00280522
2011-12-01 00:00:00+00:00,0.002772681
2011-12-02 00:00:00+00:00,0.002771186
2011-12-04 00:00:00+00:00,0.00250904
2011-12-05 00:00:00+00:00,0.002426763
2011-12-06 00:00:00+00:00,0.002395781
2011-12-07 00:00:00+00:00,0.002451059
2011-12-08 00:00:00+00:00,0.00246942
2011-12-09 00:00:00+00:00,0.002451482
2011-12-11 00:00:00+00:00,0.002407919
2011-12-12 00:00:00+00:00,0.002425057
2011-12-13 00:00:00+00:00,0.002398292
2011-12-14 00:00:00+00:00,0.002425592
2011-12-15 00:00:00+00:00,0.002196451
2011-12-16 00:00:00+00:00,0.002201538
2011-12-18 00:00:00+00:00,0.002128816
2011-12-19 00:00:00+00:00,0.00210252
2011-12-20 00:00:00+00:00,0.002273054
2011-12-21 00:00:00+00:00,0.002272273
2011-12-22 00:00:00+00:00,0.002103719
2011-12-23 00:00:00+00:00,0.002093744
2011-12-25 00:00:00+00:00,0.001863281
2011-12-26 00:00:00+00:00,0.001870807
2011-12-27 00:00:00+00:00,0.001861633
2011-12-28 00:00:00+00:00,0.002140342
2011-12-29 00:00:00+00:00,0.002141397
2011-12-30 00:00:00+00:00,0.002141445
2012-01-01 00:00:00+00:00,0.002100788
2012-01-02 00:00:00+00:00,0.001966592
2012-01-03 00:00:00+00:00,0.002009543
2012-01-04 00:00:00+00:00,0.002009818
2012-01-05 00:00:00+00:00,0.002031259
2012-01-06 00:00:00+00:00,0.00213932
2012-01-08 00:00:00+00:00,0.002105307
2012-01-09 00:00:00+00:00,0.002021811
2012-01-10 00:00:00+00:00,0.002011975
2012-01-11 00:00:00+00:00,0.002124764
2012-01-12 00:00:00+00:00,0.002154469
2012-01-13 00:00:00+00:00,0.001906258
2012-01-15 00:00:00+00:00,0.001902378
2012-01-16 00:00:00+00:00,0.001897447
2012-01-17 00:00:00+00:00,0.001894777
2012-01-18 00:00:00+00:00,0.00199378
2012-01-19 00:00:00+00:00,0.002018174
2012-01-20 00:00:00+00:00,0.002036974
2012-01-22 00:00:00+00:00,0.001764529
2012-01-23 00:00:00+00:00,0.001813113
2012-01-24 00:00:00+00:00,0.00181708
2012-01-25 00:00:00+00:00,0.001898217
2012-01-26 00:00:00+00:00,0.001897912
2012-01-27 00:00:00+00:00,0.00186878
2012-01-29 00:00:00+00:00,0.00184979
2012-01-30 00:00:00+00:00,0.001814904
2012-01-31 00:00:00+00:00,0.001612872
2012-02-01 00:00:00+00:00,0.001637026
2012-02-02 00:00:00+00:00,0.001661516
2012-02-03 00:00:00+00:00,0.001744615
2012-02-05 00:00:00+00:00,0.001533043
2012-02-06 00:00:00+00:00,0.001535932
2012-02-07 00:00:00+00:00,0.001575722
2012-02-08 00:00:00+00:00,0.001565108
2012-02-09 00:00:00+00:00,0.001566807
2012-02-10 00:00:00+00:00,0.001696628
2012-02-12 00:00:00+00:00,0.001634869
2012-02-13 00:00:00+00:00,0.001695435
2012-02-14 00:00:00+00:00,0.0017067
2012-02-15 00:00:00+00:00,0.001678328
2012-02-16 00:00:00+00:00,0.001856343
2012-02-17 00:00:00+00:00,0.001889102
2012-02-19 00:00:00+00:00,0.001832723
2012-02-20 00:00:00+00:00,0.001883431
2012-02-21 00:00:00+00:00,0.001860171
2012-02-22 00:00:00+00:00,0.001860677
2012-02-23 00:00:00+00:00,0.001810564
2012-02-24 00:00:00+00:00,0.002035892
2012-02-26 00:00:00+00:00,0.002009255
2012-02-27 00:00:00+00:00,0.002170395
2012-02-28 00:00:00+00:00,0.002199542
2012-02-29 00:00:00+00:00,0.002310072
2012-03-01 00:00:00+00:00,0.002267656
2012-03-02 00:00:00+00:00,0.002223429
2012-03-04 00:00:00+00:00,0.002229515
2012-03-05 00:00:00+00:00,0.002223583
2012-03-06 00:00:00+00:00,0.002684427
2012-03-07 00:00:00+00:00,0.002729061
2012-03-08 00:00:00+00:00,0.002701355
2012-03-09 00:00:00+00:00,0.002708535
2012-03-11 00:00:00+00:00,0.002712347
2012-03-12 00:00:00+00:00,0.002620426
2012-03-13 00:00:00+00:00,0.002631016
2012-03-14 00:00:00+00:00,0.00261526
2012-03-15 00:00:00+00:00,0.002572041
2012-03-16 00:00:00+00:00,0.002573649
2012-03-18 00:00:00+00:00,0.002577332
2012-03-19 00:00:00+00:00,0.00258829
2012-03-20 00:00:00+00:00,0.002413108
2012-03-21 00:00:00+00:00,0.002417097
2012-03-22 00:00:00+00:00,0.002585384
2012-03-23 00:00:00+00:00,0.002491199
2012-03-25 00:00:00+00:00,0.002360607
2012-03-26 00:00:00+00:00,0.002448339
2012-03-27 00:00:00+00:00,0.002489791
2012-03-28 00:00:00+00:00,0.002565053
2012-03-29 00:00:00+00:00,0.002563382
2012-03-30 00:00:00+00:00,0.002079391
2012-04-01 00:00:00+00:00,0.002037263
2012-04-02 00:00:00+00:00,0.002027753
2012-04-03 00:00:00+00:00,0.002031346
2012-04-04 00:00:00+00:00,0.002109068
2012-04-05 00:00:00+00:00,0.002090785
2012-04-06 00:00:00+00:00,0.002104875
2012-04-08 00:00:00+00:00,0.002091875
2012-04-09 00:00:00+00:00,0.002111933
2012-04-10 00:00:00+00:00,0.002280448
2012-04-11 00:00:00+00:00,0.002390575
2012-04-12 00:00:00+00:00,0.002405191
2012-04-13 00:00:00+00:00,0.002432129
2012-04-15 00:00:00+00:00,0.00243262
2012-04-16 00:00:00+00:00,0.002198994
2012-04-17 00:00:00+00:00,0.002595805
2012-04-18 00:00:00+00:00,0.002611999
2012-04-19 00:00:00+00:00,0.002512697
2012-04-20 00:00:00+00:00,0.002491336
2012-04-22 00:00:00+00:00,0.00240505
2012-04-23 00:00:00+00:00,0.002419504
2012-04-24 00:00:00+00:00,0.002476525
2012-04-25 00:00:00+00:00,0.002460031
2012-04-26 00:00:00+00:00,0.002387868
2012-04-27 00:00:00+00:00,0.002384855
2012-04-29 00:00:00+00:00,0.00230216
2012-04-30 00:00:00+00:00,0.002416187
2012-05-01 00:00:00+00:00,0.00230038
2012-05-02 00:00:00+00:00,0.002293094
2012-05-03 00:00:00+00:00,0.002288877
2012-05-04 00:00:00+00:00,0.002124822
2012-05-06 00:00:00+00:00,0.002107515
2012-05-07 00:00:00+00:00,0.002188245
2012-05-08 00:00:00+00:00,0.002162373
2012-05-09 00:00:00+00:00,0.002211783
2012-05-10 00:00:00+00:00,0.002212085
2012-05-11 00:00:00+00:00,0.0017988
2012-05-13 00:00:00+00:00,0.001750122
2012-05-14 00:00:00+00:00,0.001739514
2012-05-15 00:00:00+00:00,0.001722484
2012-05-16 00:00:00+00:00,0.001734213
2012-05-17 00:00:00+00:00,0.002238157
2012-05-18 00:00:00+00:00,0.002120631
2012-05-20 00:00:00+00:00,0.002068013
2012-05-21 00:00:00+00:00,0.002098243
2012-05-22 00:00:00+00:00,0.002118341
2012-05-23 00:00:00+00:00,0.002227418
2012-05-24 00:00:00+00:00,0.002164946
2012-05-25 00:00:00+00:00,0.002154725
2012-05-27 00:00:00+00:00,0.002143042
2012-05-28 00:00:00+00:00,0.002119372
2012-05-29 00:00:00+00:00,0.001997975
2012-05-30 00:00:00+00:00,0.002253224
2012-05-31 00:00:00+00:00,0.002098498
2012-06-01 00:00:00+00:00,0.002244674
2012-06-03 00:00:00+00:00,0.002240939
2012-06-04 00:00:00+00:00,0.002414142
2012-06-05 00:00:00+00:00,0.002508326
2012-06-06 00:00:00+00:00,0.002794851
2012-06-07 00:00:00+00:00,0.002910842
2012-06-08 00:00:00+00:00,0.002908863
2012-06-10 00:00:00+00:00,0.002961865
2012-06-11 00:00:00+00:00,0.00272279
2012-06-12 00:00:00+00:00,0.002780201
2012-06-13 00:00:00+00:00,0.002790956
2012-06-14 00:00:00+00:00,0.00280896
2012-06-15 00:00:00+00:00,0.002805051
2012-06-17 00:00:00+00:00,0.00270473
2012-06-18 00:00:00+00:00,0.002709593
2012-06-19 00:00:00+00:00,0.002757129
2012-06-20 00:00:00+00:00,0.002756857
2012-06-21 00:00:00+00:00,0.002776424
2012-06-22 00:00:00+00:00,0.00280142
2012-06-24 00:00:00+00:00,0.002511859
2012-06-25 00:00:00+00:00,0.002548062
2012-06-26 00:00:00+00:00,0.002293365
2012-06-27 00:00:00+00:00,0.002278539
2012-06-28 00:00:00+00:00,0.002359756
2012-06-29 00:00:00+00:00,0.003047474
2012-07-01 00:00:00+00:00,0.00289212
2012-07-02 00:00:00+00:00,0.002843388
2012-07-03 00:00:00+00:00,0.002894287
2012-07-04 00:00:00+00:00,0.002904966
2012-07-05 00:00:00+00:00,0.00276445
2012-07-06 00:00:00+00:00,0.002777257
2012-07-08 00:00:00+00:00,0.002762229
2012-07-09 00:00:00+00:00,0.002761401
2012-07-10 00:00:00+00:00,0.002774308
2012-07-11 00:00:00+00:00,0.002826051
2012-07-12 00:00:00+00:00,0.002923193
2012-07-13 00:00:00+00:00,0.002986274
2012-07-15 00:00:00+00:00,0.002984333
2012-07-16 00:00:00+00:00,0.002963449
2012-07-17 00:00:00+00:00,0.003026387
2012-07-18 00:00:00+00:00,0.003026325
2012-07-19 00:00:00+00:00,0.002888789
2012-07-20 00:00:00+00:00,0.003001314
2012-07-22 00:00:00+00:00,0.002998711
2012-07-23 00:00:00+00:00,0.002934055
2012-07-24 00:00:00+00:00,0.002122857
2012-07-25 00:00:00+00:00,0.002135171
2012-07-26 00:00:00+00:00,0.002319788
2012-07-27 00:00:00+00:00,0.002277727
2012-07-29 00:00:00+00:00,0.002243065
2012-07-30 00:00:00+00:00,0.00222471
2012-07-31 00:00:00+00:00,0.002194362
2012-08-01 00:00:00+00:00,0.002239302
2012-08-02 00:00:00+00:00,0.002255305
2012-08-03 00:00:00+00:00,0.002381725
2012-08-05 00:00:00+00:00,0.002324549
2012-08-06 00:00:00+00:00,0.002266231
2012-08-07 00:00:00+00:00,0.002244345
2012-08-08 00:00:00+00:00,0.002285607
2012-08-09 00:00:00+00:00,0.002288276
2012-08-10 00:00:00+00:00,0.002194286
